"","PassengerId","Survived","Pclass","Name","Sex","Age","SibSp","Parch","Ticket","Fare","Cabin","Embarked"
"742","742","0","1","Cavendish,_Mr._Tyrell_William","male",36,1,0,"19877",78.85,"C46","Southampton"
"743","743","1","1","Ryerson,_Miss._Susan_Parker_""Suzette""","female",21,2,2,"PC_17608",262.375,"B57_B59_B63_B66","Cherbourg"
"744","744","0","3","McNamee,_Mr._Neal","male",24,1,0,"376566",16.1,"","Southampton"
"745","745","1","3","Stranden,_Mr._Juho","male",31,0,0,"STON/O_2._3101288",7.925,"","Southampton"
"746","746","0","1","Crosby,_Capt._Edward_Gifford","male",70,1,1,"WE/P_5735",71,"B22","Southampton"
"747","747","0","3","Abbott,_Mr._Rossmore_Edward","male",16,1,1,"C.A._2673",20.25,"","Southampton"
"748","748","1","2","Sinkkonen,_Miss._Anna","female",30,0,0,"250648",13,"","Southampton"
"749","749","0","1","Marvin,_Mr._Daniel_Warner","male",19,1,0,"113773",53.1,"D30","Southampton"
"750","750","0","3","Connaghton,_Mr._Michael","male",31,0,0,"335097",7.75,"","Queenstown"
"751","751","1","2","Wells,_Miss._Joan","female",4,1,1,"29103",23,"","Southampton"
"752","752","1","3","Moor,_Master._Meier","male",6,0,1,"392096",12.475,"E121","Southampton"
"753","753","0","3","Vande_Velde,_Mr._Johannes_Joseph","male",33,0,0,"345780",9.5,"","Southampton"
"754","754","0","3","Jonkoff,_Mr._Lalio","male",23,0,0,"349204",7.8958,"","Southampton"
"755","755","1","2","Herman,_Mrs._Samuel_(Jane_Laver)","female",48,1,2,"220845",65,"","Southampton"
"756","756","1","2","Hamalainen,_Master._Viljo","male",0.67,1,1,"250649",14.5,"","Southampton"
"757","757","0","3","Carlsson,_Mr._August_Sigfrid","male",28,0,0,"350042",7.7958,"","Southampton"
"758","758","0","2","Bailey,_Mr._Percy_Andrew","male",18,0,0,"29108",11.5,"","Southampton"
"759","759","0","3","Theobald,_Mr._Thomas_Leonard","male",34,0,0,"363294",8.05,"","Southampton"
"760","760","1","1","Rothes,_the_Countess._of_(Lucy_Noel_Martha_Dyer-Edwards)","female",33,0,0,"110152",86.5,"B77","Southampton"
"761","761","0","3","Garfirth,_Mr._John","male",32.180842047558,0,0,"358585",14.5,"","Southampton"
"762","762","0","3","Nirva,_Mr._Iisakki_Antino_Aijo","male",41,0,0,"SOTON/O2_3101272",7.125,"","Southampton"
"763","763","1","3","Barah,_Mr._Hanna_Assi","male",20,0,0,"2663",7.2292,"","Cherbourg"
"764","764","1","1","Carter,_Mrs._William_Ernest_(Lucile_Polk)","female",36,1,2,"113760",120,"B96_B98","Southampton"
"765","765","0","3","Eklund,_Mr._Hans_Linus","male",16,0,0,"347074",7.775,"","Southampton"
"766","766","1","1","Hogeboom,_Mrs._John_C_(Anna_Andrews)","female",51,1,0,"13502",77.9583,"D11","Southampton"
"767","767","0","1","Brewe,_Dr._Arthur_Jackson","male",33.8611594329575,0,0,"112379",39.6,"","Cherbourg"
"768","768","0","3","Mangan,_Miss._Mary","female",30.5,0,0,"364850",7.75,"","Queenstown"
"769","769","0","3","Moran,_Mr._Daniel_J","male",29.0511420005573,1,0,"371110",24.15,"","Queenstown"
"770","770","0","3","Gronnestad,_Mr._Daniel_Danielsen","male",32,0,0,"8471",8.3625,"","Southampton"
"771","771","0","3","Lievens,_Mr._Rene_Aime","male",24,0,0,"345781",9.5,"","Southampton"
"772","772","0","3","Jensen,_Mr._Niels_Peder","male",48,0,0,"350047",7.8542,"","Southampton"
"773","773","0","2","Mack,_Mrs._(Mary)","female",57,0,0,"S.O./P.P._3",10.5,"E77","Southampton"
"774","774","0","3","Elias,_Mr._Dibo","male",31.6938177854552,0,0,"2674",7.225,"","Cherbourg"
"775","775","1","2","Hocking,_Mrs._Elizabeth_(Eliza_Needs)","female",54,1,3,"29105",23,"","Southampton"
"776","776","0","3","Myhrman,_Mr._Pehr_Fabian_Oliver_Malkolm","male",18,0,0,"347078",7.75,"","Southampton"
"777","777","0","3","Tobin,_Mr._Roger","male",31.7289638662255,0,0,"383121",7.75,"F38","Queenstown"
"778","778","1","3","Emanuel,_Miss._Virginia_Ethel","female",5,0,0,"364516",12.475,"","Southampton"
"779","779","0","3","Kilgannon,_Mr._Thomas_J","male",31.7281270547786,0,0,"36865",7.7375,"","Queenstown"
"780","780","1","1","Robert,_Mrs._Edward_Scott_(Elisabeth_Walton_McMillan)","female",43,0,1,"24160",211.3375,"B3","Southampton"
"781","781","1","3","Ayoub,_Miss._Banoura","female",13,0,0,"2687",7.2292,"","Cherbourg"
"782","782","1","1","Dick,_Mrs._Albert_Adrian_(Vera_Gillespie)","female",17,1,0,"17474",57,"B20","Southampton"
"783","783","0","1","Long,_Mr._Milton_Clyde","male",29,0,0,"113501",30,"D6","Southampton"
"784","784","0","3","Johnston,_Mr._Andrew_G","male",25.364060092456,1,2,"W./C._6607",23.45,"","Southampton"
"785","785","0","3","Ali,_Mr._William","male",25,0,0,"SOTON/O.Q._3101312",7.05,"","Southampton"
"786","786","0","3","Harmer,_Mr._Abraham_(David_Lishin)","male",25,0,0,"374887",7.25,"","Southampton"
"787","787","1","3","Sjoblom,_Miss._Anna_Sofia","female",18,0,0,"3101265",7.4958,"","Southampton"
"788","788","0","3","Rice,_Master._George_Hugh","male",8,4,1,"382652",29.125,"","Queenstown"
"789","789","1","3","Dean,_Master._Bertram_Vere","male",1,1,2,"C.A._2315",20.575,"","Southampton"
"790","790","0","1","Guggenheim,_Mr._Benjamin","male",46,0,0,"PC_17593",79.2,"B82_B84","Cherbourg"
"791","791","0","3","Keane,_Mr._Andrew_""Andy""","male",31.7289638662255,0,0,"12460",7.75,"","Queenstown"
"792","792","0","2","Gaskell,_Mr._Alfred","male",16,0,0,"239865",26,"","Southampton"
"793","793","0","3","Sage,_Miss._Stella_Anna","female",2.20598765284053,8,2,"CA._2343",69.55,"","Southampton"
"794","794","0","1","Hoyt,_Mr._William_Fisher","male",33.2650685141099,0,0,"PC_17600",30.6958,"","Cherbourg"
"795","795","0","3","Dantcheff,_Mr._Ristiu","male",25,0,0,"349203",7.8958,"","Southampton"
"796","796","0","2","Otter,_Mr._Richard","male",39,0,0,"28213",13,"","Southampton"
"797","797","1","1","Leader,_Dr._Alice_(Farnham)","female",49,0,0,"17465",25.9292,"D17","Southampton"
"798","798","1","3","Osman,_Mrs._Mara","female",31,0,0,"349244",8.6833,"","Southampton"
"799","799","0","3","Ibrahim_Shawah,_Mr._Yousseff","male",30,0,0,"2685",7.2292,"","Cherbourg"
"800","800","0","3","Van_Impe,_Mrs._Jean_Baptiste_(Rosalie_Paula_Govaert)","female",30,1,1,"345773",24.15,"","Southampton"
"801","801","0","2","Ponesell,_Mr._Martin","male",34,0,0,"250647",13,"","Southampton"
"802","802","1","2","Collyer,_Mrs._Harvey_(Charlotte_Annie_Tate)","female",31,1,1,"C.A._31921",26.25,"","Southampton"
"803","803","1","1","Carter,_Master._William_Thornton_II","male",11,1,2,"113760",120,"B96_B98","Southampton"
"804","804","1","3","Thomas,_Master._Assad_Alexander","male",0.42,0,1,"2625",8.5167,"","Cherbourg"
"805","805","1","3","Hedman,_Mr._Oskar_Arvid","male",27,0,0,"347089",6.975,"","Southampton"
"806","806","0","3","Johansson,_Mr._Karl_Johan","male",31,0,0,"347063",7.775,"","Southampton"
"807","807","0","1","Andrews,_Mr._Thomas_Jr","male",39,0,0,"112050",0,"A36","Southampton"
"808","808","0","3","Pettersson,_Miss._Ellen_Natalia","female",18,0,0,"347087",7.775,"","Southampton"
"809","809","0","2","Meyer,_Mr._August","male",39,0,0,"248723",13,"","Southampton"
"810","810","1","1","Chambers,_Mrs._Norman_Campbell_(Bertha_Griggs)","female",33,1,0,"113806",53.1,"E8","Southampton"
"811","811","0","3","Alexander,_Mr._William","male",26,0,0,"3474",7.8875,"","Southampton"
"812","812","0","3","Lester,_Mr._James","male",39,0,0,"A/4_48871",24.15,"","Southampton"
"813","813","0","2","Slemen,_Mr._Richard_James","male",35,0,0,"28206",10.5,"","Southampton"
"814","814","0","3","Andersson,_Miss._Ebba_Iris_Alfrida","female",6,4,2,"347082",31.275,"","Southampton"
"815","815","0","3","Tomlin,_Mr._Ernest_Portage","male",30.5,0,0,"364499",8.05,"","Southampton"
"816","816","0","1","Fry,_Mr._Richard","male",31.21014076914,0,0,"112058",0,"B102","Southampton"
"817","817","0","3","Heininen,_Miss._Wendla_Maria","female",23,0,0,"STON/O2._3101290",7.925,"","Southampton"
"818","818","0","2","Mallet,_Mr._Albert","male",31,1,1,"S.C./PARIS_2079",37.0042,"","Cherbourg"
"819","819","0","3","Holm,_Mr._John_Fredrik_Alexander","male",43,0,0,"C_7075",6.45,"","Southampton"
"820","820","0","3","Skoog,_Master._Karl_Thorsten","male",10,3,2,"347088",27.9,"","Southampton"
"821","821","1","1","Hays,_Mrs._Charles_Melville_(Clara_Jennings_Gregg)","female",52,1,1,"12749",93.5,"B69","Southampton"
"822","822","1","3","Lulic,_Mr._Nikola","male",27,0,0,"315098",8.6625,"","Southampton"
"823","823","0","1","Reuchlin,_Jonkheer._John_George","male",38,0,0,"19972",0,"","Southampton"
"824","824","1","3","Moor,_Mrs._(Beila)","female",27,0,1,"392096",12.475,"E121","Southampton"
"825","825","0","3","Panula,_Master._Urho_Abraham","male",2,4,1,"3101295",39.6875,"","Southampton"
"826","826","0","3","Flynn,_Mr._John","male",31.6754079336231,0,0,"368323",6.95,"","Queenstown"
"827","827","0","3","Lam,_Mr._Len","male",34.9922473405365,0,0,"1601",56.4958,"","Southampton"
"828","828","1","2","Mallet,_Master._Andre","male",1,0,2,"S.C./PARIS_2079",37.0042,"","Cherbourg"
"829","829","1","3","McCormack,_Mr._Thomas_Joseph","male",28.680753304135,0,0,"367228",7.75,"","Queenstown"
"830","830","1","1","Stone,_Mrs._George_Nelson_(Martha_Evelyn)","female",62,0,0,"113572",80,"B28","Southampton"
"831","831","1","3","Yasbeck,_Mrs._Antoni_(Selini_Alexander)","female",15,1,0,"2659",14.4542,"","Cherbourg"
"832","832","1","2","Richards,_Master._George_Sibley","male",0.83,1,1,"29106",18.75,"","Southampton"
"833","833","0","3","Saad,_Mr._Amin","male",31.6940989541013,0,0,"2671",7.2292,"","Cherbourg"
"834","834","0","3","Augustsson,_Mr._Albert","male",23,0,0,"347468",7.8542,"","Southampton"
"835","835","0","3","Allum,_Mr._Owen_George","male",18,0,0,"2223",8.3,"","Southampton"
"836","836","1","1","Compton,_Miss._Sara_Rebecca","female",39,1,1,"PC_17756",83.1583,"E49","Cherbourg"
"837","837","0","3","Pasic,_Mr._Jakob","male",21,0,0,"315097",8.6625,"","Southampton"
"838","838","0","3","Sirota,_Mr._Maurice","male",31.7490473409514,0,0,"392092",8.05,"","Southampton"
"839","839","1","3","Chip,_Mr._Chang","male",32,0,0,"1601",56.4958,"","Southampton"
"840","840","1","1","Marechal,_Mr._Pierre","male",30.1501942049126,0,0,"11774",29.7,"C47","Cherbourg"
"841","841","0","3","Alhomaki,_Mr._Ilmari_Rudolf","male",20,0,0,"SOTON/O2_3101287",7.925,"","Southampton"
"842","842","0","2","Mudd,_Mr._Thomas_Charles","male",16,0,0,"S.O./P.P._3",10.5,"","Southampton"
"843","843","1","1","Serepeca,_Miss._Augusta","female",30,0,0,"113798",31,"","Cherbourg"
"844","844","0","3","Lemberopolous,_Mr._Peter_L","male",34.5,0,0,"2683",6.4375,"","Cherbourg"
"845","845","0","3","Culumovic,_Mr._Jeso","male",17,0,0,"315090",8.6625,"","Southampton"
"846","846","0","3","Abbing,_Mr._Anthony","male",42,0,0,"C.A._5547",7.55,"","Southampton"
"847","847","0","3","Sage,_Mr._Douglas_Bullen","male",2.02019132055019,8,2,"CA._2343",69.55,"","Southampton"
"848","848","0","3","Markoff,_Mr._Marin","male",35,0,0,"349213",7.8958,"","Cherbourg"
"849","849","0","2","Harper,_Rev._John","male",28,0,1,"248727",33,"","Southampton"
"850","850","1","1","Goldenberg,_Mrs._Samuel_L_(Edwiga_Grabowska)","female",30.5370812175586,1,0,"17453",89.1042,"C92","Cherbourg"
"851","851","0","3","Andersson,_Master._Sigvard_Harald_Elias","male",4,4,2,"347082",31.275,"","Southampton"
"852","852","0","3","Svensson,_Mr._Johan","male",74,0,0,"347060",7.775,"","Southampton"
"853","853","0","3","Boulos,_Miss._Nourelain","female",9,1,1,"2678",15.2458,"","Cherbourg"
"854","854","1","1","Lines,_Miss._Mary_Conover","female",16,0,1,"PC_17592",39.4,"D28","Southampton"
"855","855","0","2","Carter,_Mrs._Ernest_Courtenay_(Lilian_Hughes)","female",44,1,0,"244252",26,"","Southampton"
"856","856","1","3","Aks,_Mrs._Sam_(Leah_Rosen)","female",18,0,1,"392091",9.35,"","Southampton"
"857","857","1","1","Wick,_Mrs._George_Dennick_(Mary_Hitchcock)","female",45,1,1,"36928",164.8667,"","Southampton"
"858","858","1","1","Daly,_Mr._Peter_Denis_","male",51,0,0,"113055",26.55,"E17","Southampton"
"859","859","1","3","Baclini,_Mrs._Solomon_(Latifa_Qurban)","female",24,0,3,"2666",19.2583,"","Cherbourg"
"860","860","0","3","Razi,_Mr._Raihed","male",31.6940989541013,0,0,"2629",7.2292,"","Cherbourg"
"861","861","0","3","Hansen,_Mr._Claus_Peter","male",41,2,0,"350026",14.1083,"","Southampton"
"862","862","0","2","Giles,_Mr._Frederick_Edward","male",21,1,0,"28134",11.5,"","Southampton"
"863","863","1","1","Swift,_Mrs._Frederick_Joel_(Margaret_Welles_Barron)","female",48,0,0,"17466",25.9292,"D17","Southampton"
"864","864","0","3","Sage,_Miss._Dorothy_Edith_""Dolly""","female",2.20598765284053,8,2,"CA._2343",69.55,"","Southampton"
"865","865","0","2","Gill,_Mr._John_William","male",24,0,0,"233866",13,"","Southampton"
"866","866","1","2","Bystrom,_Mrs._(Karolina)","female",42,0,0,"236852",13,"","Southampton"
"867","867","1","2","Duran_y_More,_Miss._Asuncion","female",27,1,0,"SC/PARIS_2149",13.8583,"","Cherbourg"
"868","868","0","1","Roebling,_Mr._Washington_Augustus_II","male",31,0,0,"PC_17590",50.4958,"A24","Southampton"
"869","869","0","3","van_Melkebeke,_Mr._Philemon","male",31.8461174687932,0,0,"345777",9.5,"","Southampton"
"870","870","1","3","Johnson,_Master._Harold_Theodor","male",4,1,1,"347742",11.1333,"","Southampton"
"871","871","0","3","Balkic,_Mr._Cerin","male",26,0,0,"349248",7.8958,"","Southampton"
"872","872","1","1","Beckwith,_Mrs._Richard_Leonard_(Sallie_Monypeny)","female",47,1,1,"11751",52.5542,"D35","Southampton"
"873","873","0","1","Carlsson,_Mr._Frans_Olof","male",33,0,0,"695",5,"B51_B53_B55","Southampton"
"874","874","0","3","Vander_Cruyssen,_Mr._Victor","male",47,0,0,"345765",9,"","Southampton"
"875","875","1","2","Abelson,_Mrs._Samuel_(Hannah_Wizosky)","female",28,1,0,"P/PP_3381",24,"","Cherbourg"
"876","876","1","3","Najib,_Miss._Adele_Kiamie_""Jane""","female",15,0,0,"2667",7.225,"","Cherbourg"
"877","877","0","3","Gustafsson,_Mr._Alfred_Ossian","male",20,0,0,"7534",9.8458,"","Southampton"
"878","878","0","3","Petroff,_Mr._Nedelio","male",19,0,0,"349212",7.8958,"","Southampton"
"879","879","0","3","Laleff,_Mr._Kristo","male",31.7387244349423,0,0,"349217",7.8958,"","Southampton"
"880","880","1","1","Potter,_Mrs._Thomas_Jr_(Lily_Alexenia_Wilson)","female",56,0,1,"11767",83.1583,"C50","Cherbourg"
"881","881","1","2","Shelley,_Mrs._William_(Imanita_Parrish_Hall)","female",25,0,1,"230433",26,"","Southampton"
"882","882","0","3","Markun,_Mr._Johann","male",33,0,0,"349257",7.8958,"","Southampton"
"883","883","0","3","Dahlberg,_Miss._Gerda_Ulrika","female",22,0,0,"7552",10.5167,"","Southampton"
"884","884","0","2","Banfield,_Mr._Frederick_James","male",28,0,0,"C.A./SOTON_34068",10.5,"","Southampton"
"885","885","0","3","Sutehall,_Mr._Henry_Jr","male",25,0,0,"SOTON/OQ_392076",7.05,"","Southampton"
"886","886","0","3","Rice,_Mrs._William_(Margaret_Norton)","female",39,0,5,"382652",29.125,"","Queenstown"
"887","887","0","2","Montvila,_Rev._Juozas","male",27,0,0,"211536",13,"","Southampton"
"888","888","1","1","Graham,_Miss._Margaret_Edith","female",19,0,0,"112053",30,"B42","Southampton"
"889","889","0","3","Johnston,_Miss._Catherine_Helen_""Carrie""","female",25.5498564247463,1,2,"W./C._6607",23.45,"","Southampton"
"890","890","1","1","Behr,_Mr._Karl_Howell","male",26,0,0,"111369",30,"C148","Cherbourg"
"891","891","0","3","Dooley,_Mr._Patrick","male",32,0,0,"370376",7.75,"","Queenstown"
"892","892","0","3","Kelly,_Mr._James","male",34.5,0,0,"330911",7.8292,"","Queenstown"
"893","893","1","3","Wilkes,_Mrs._James_(Ellen_Needs)","female",47,1,0,"363272",7,"","Southampton"
"894","894","0","2","Myles,_Mr._Thomas_Francis","male",62,0,0,"240276",9.6875,"","Queenstown"
"895","895","0","3","Wirz,_Mr._Albert","male",27,0,0,"315154",8.6625,"","Southampton"
"896","896","1","3","Hirvonen,_Mrs._Alexander_(Helga_E_Lindqvist)","female",22,1,1,"3101298",12.2875,"","Southampton"
"897","897","0","3","Svensson,_Mr._Johan_Cervin","male",14,0,0,"7538",9.225,"","Southampton"
"898","898","1","3","Connolly,_Miss._Kate","female",30,0,0,"330972",7.6292,"","Queenstown"
"899","899","0","2","Caldwell,_Mr._Albert_Francis","male",26,1,1,"248738",29,"","Southampton"
"900","900","1","3","Abrahim,_Mrs._Joseph_(Sophie_Halaut_Easu)","female",18,0,0,"2657",7.2292,"","Cherbourg"
"901","901","0","3","Davies,_Mr._John_Samuel","male",21,2,0,"A/4_48871",24.15,"","Southampton"
"902","902","0","3","Ilieff,_Mr._Ylio","male",31.7387244349423,0,0,"349220",7.8958,"","Southampton"
"903","903","0","1","Jones,_Mr._Charles_Cresson","male",46,0,0,"694",26,"","Southampton"
"904","904","1","1","Snyder,_Mrs._John_Pillsbury_(Nelle_Stevenson)","female",23,1,0,"21228",82.2667,"B45","Southampton"
"905","905","0","2","Howard,_Mr._Benjamin","male",63,1,0,"24065",26,"","Southampton"
"906","906","1","1","Chaffee,_Mrs._Herbert_Fuller_(Carrie_Constance_Toogood)","female",47,1,0,"W.E.P._5734",61.175,"E31","Southampton"
"907","907","1","2","del_Carlo,_Mrs._Sebastiano_(Argenia_Genovesi)","female",24,1,0,"SC/PARIS_2167",27.7208,"","Cherbourg"
"908","908","0","2","Keane,_Mr._Daniel","male",35,0,0,"233734",12.35,"","Queenstown"
"909","909","0","3","Assaf,_Mr._Gerios","male",21,0,0,"2692",7.225,"","Cherbourg"
"910","910","1","3","Ilmakangas,_Miss._Ida_Livija","female",27,1,0,"STON/O2._3101270",7.925,"","Southampton"
"911","911","1","3","Assaf_Khalil,_Mrs._Mariana_(Miriam"")""","female",45,0,0,"2696",7.225,"","Cherbourg"
"912","912","0","1","Rothschild,_Mr._Martin","male",55,1,0,"PC_17603",59.4,"","Cherbourg"
"913","913","0","3","Olsen,_Master._Artur_Karl","male",9,0,1,"C_17368",3.1708,"","Southampton"
"914","914","1","1","Flegenheim,_Mrs._Alfred_(Antoinette)","female",30.4687623886158,0,0,"PC_17598",31.6833,"","Southampton"
"915","915","0","1","Williams,_Mr._Richard_Norris_II","male",21,0,1,"PC_17597",61.3792,"","Cherbourg"
"916","916","1","1","Ryerson,_Mrs._Arthur_Larned_(Emily_Maria_Borie)","female",48,1,3,"PC_17608",262.375,"B57_B59_B63_B66","Cherbourg"
"917","917","0","3","Robins,_Mr._Alexander_A","male",50,1,0,"A/5._3337",14.5,"","Southampton"
"918","918","1","1","Ostby,_Miss._Helene_Ragnhild","female",22,0,1,"113509",61.9792,"B36","Cherbourg"
"919","919","0","3","Daher,_Mr._Shedid","male",22.5,0,0,"2698",7.225,"","Cherbourg"
"920","920","0","1","Brady,_Mr._John_Bertram","male",41,0,0,"113054",30.5,"A21","Southampton"
"921","921","0","3","Samaan,_Mr._Elias","male",25.1100160186981,2,0,"2662",21.6792,"","Cherbourg"
"922","922","0","2","Louch,_Mr._Charles_Alexander","male",50,1,0,"SC/AH_3085",26,"","Southampton"
"923","923","0","2","Jefferys,_Mr._Clifford_Thomas","male",24,2,0,"C.A._31029",31.5,"","Southampton"
"924","924","1","3","Dean,_Mrs._Bertram_(Eva_Georgetta_Light)","female",33,1,2,"C.A._2315",20.575,"","Southampton"
"925","925","1","3","Johnston,_Mrs._Andrew_G_(Elizabeth_Lily""_Watson)""","female",22.5016458626559,1,2,"W./C._6607",23.45,"","Southampton"
"926","926","0","1","Mock,_Mr._Philipp_Edmund","male",30,1,0,"13236",57.75,"C78","Cherbourg"
"927","927","0","3","Katavelas,_Mr._Vassilios_(Catavelas_Vassilios"")""","male",18.5,0,0,"2682",7.2292,"","Cherbourg"
"928","928","1","3","Roth,_Miss._Sarah_A","female",28.8866331111512,0,0,"342712",8.05,"","Southampton"
"929","929","1","3","Cacic,_Miss._Manda","female",21,0,0,"315087",8.6625,"","Southampton"
"930","930","0","3","Sap,_Mr._Julius","male",25,0,0,"345768",9.5,"","Southampton"
"931","931","0","3","Hee,_Mr._Ling","male",34.9922473405365,0,0,"1601",56.4958,"","Southampton"
"932","932","0","3","Karun,_Mr._Franz","male",39,0,1,"349256",13.4167,"","Cherbourg"
"933","933","0","1","Franklin,_Mr._Thomas_Parham","male",32.9875282823813,0,0,"113778",26.55,"D34","Southampton"
"934","934","0","3","Goldsmith,_Mr._Nathan","male",41,0,0,"SOTON/O.Q._3101263",7.85,"","Southampton"
"935","935","1","2","Corbett,_Mrs._Walter_H_(Irene_Colvin)","female",30,0,0,"237249",13,"","Southampton"
"936","936","1","1","Kimball,_Mrs._Edwin_Nelson_Jr_(Gertrude_Parsons)","female",45,1,0,"11753",52.5542,"D19","Southampton"
"937","937","0","3","Peltomaki,_Mr._Nikolai_Johannes","male",25,0,0,"STON/O_2._3101291",7.925,"","Southampton"
"938","938","0","1","Chevre,_Mr._Paul_Romaine","male",45,0,0,"PC_17594",29.7,"A9","Cherbourg"
"939","939","0","3","Shaughnessy,_Mr._Patrick","male",31.7289638662255,0,0,"370374",7.75,"","Queenstown"
"940","940","1","1","Bucknell,_Mrs._William_Robert_(Emma_Eliza_Ward)","female",60,0,0,"11813",76.2917,"D15","Cherbourg"
"941","941","1","3","Coutts,_Mrs._William_(Winnie_Minnie""_Treanor)""","female",36,0,2,"C.A._37671",15.9,"","Southampton"
"942","942","0","1","Smith,_Mr._Lucien_Philip","male",24,1,0,"13695",60,"C31","Southampton"
"943","943","0","2","Pulbaum,_Mr._Franz","male",27,0,0,"SC/PARIS_2168",15.0333,"","Cherbourg"
"944","944","1","2","Hocking,_Miss._Ellen_Nellie""""","female",20,2,1,"29105",23,"","Southampton"
"945","945","1","1","Fortune,_Miss._Ethel_Flora","female",28,3,2,"19950",263,"C23_C25_C27","Southampton"
"946","946","0","2","Mangiavacchi,_Mr._Serafino_Emilio","male",32.2530890006386,0,0,"SC/A.3_2861",15.5792,"","Cherbourg"
"947","947","0","3","Rice,_Master._Albert","male",10,4,1,"382652",29.125,"","Queenstown"
"948","948","0","3","Cor,_Mr._Bartol","male",35,0,0,"349230",7.8958,"","Southampton"
"949","949","0","3","Abelseth,_Mr._Olaus_Jorgensen","male",25,0,0,"348122",7.65,"F_G63","Southampton"
"950","950","0","3","Davison,_Mr._Thomas_Henry","male",28.512235428746,1,0,"386525",16.1,"","Southampton"
"951","951","1","1","Chaudanson,_Miss._Victorine","female",36,0,0,"PC_17608",262.375,"B61","Cherbourg"
"952","952","0","3","Dika,_Mr._Mirko","male",17,0,0,"349232",7.8958,"","Southampton"
"953","953","0","2","McCrae,_Mr._Arthur_Gordon","male",32,0,0,"237216",13.5,"","Southampton"
"954","954","0","3","Bjorklund,_Mr._Ernst_Herbert","male",18,0,0,"347090",7.75,"","Southampton"
"955","955","1","3","Bradley,_Miss._Bridget_Delia","female",22,0,0,"334914",7.725,"","Queenstown"
"956","956","0","1","Ryerson,_Master._John_Borie","male",13,2,2,"PC_17608",262.375,"B57_B59_B63_B66","Cherbourg"
"957","957","1","2","Corey,_Mrs._Percy_C_(Mary_Phyllis_Elizabeth_Miller)","female",29.7535697701521,0,0,"F.C.C._13534",21,"","Southampton"
"958","958","1","3","Burns,_Miss._Mary_Delia","female",18,0,0,"330963",7.8792,"","Queenstown"
"959","959","0","1","Moore,_Mr._Clarence_Bloomfield","male",47,0,0,"113796",42.4,"","Southampton"
"960","960","0","1","Tucker,_Mr._Gilbert_Milligan_Jr","male",31,0,0,"2543",28.5375,"C53","Cherbourg"
"961","961","1","1","Fortune,_Mrs._Mark_(Mary_McDougald)","female",60,1,4,"19950",263,"C23_C25_C27","Southampton"
"962","962","1","3","Mulvihill,_Miss._Bertha_E","female",24,0,0,"382653",7.75,"","Queenstown"
"963","963","0","3","Minkoff,_Mr._Lazar","male",21,0,0,"349211",7.8958,"","Southampton"
"964","964","1","3","Nieminen,_Miss._Manta_Josefina","female",29,0,0,"3101297",7.925,"","Southampton"
"965","965","0","1","Ovies_y_Rodriguez,_Mr._Servando","male",28.5,0,0,"PC_17562",27.7208,"D43","Cherbourg"
"966","966","1","1","Geiger,_Miss._Amalie","female",35,0,0,"113503",211.5,"C130","Cherbourg"
"967","967","0","1","Keeping,_Mr._Edwin","male",32.5,0,0,"113503",211.5,"C132","Cherbourg"
"968","968","0","3","Miles,_Mr._Frank","male",31.7490473409514,0,0,"359306",8.05,"","Southampton"
"969","969","1","1","Cornell,_Mrs._Robert_Clifford_(Malvina_Helen_Lamson)","female",55,2,0,"11770",25.7,"C101","Southampton"
"970","970","0","2","Aldworth,_Mr._Charles_Augustus","male",30,0,0,"248744",13,"","Southampton"
"971","971","1","3","Doyle,_Miss._Elizabeth","female",24,0,0,"368702",7.75,"","Queenstown"
"972","972","0","3","Boulos,_Master._Akar","male",6,1,1,"2678",15.2458,"","Cherbourg"
"973","973","0","1","Straus,_Mr._Isidor","male",67,1,0,"PC_17483",221.7792,"C55_C57","Southampton"
"974","974","0","1","Case,_Mr._Howard_Brown","male",49,0,0,"19924",26,"","Southampton"
"975","975","0","3","Demetri,_Mr._Marinko","male",31.7387244349423,0,0,"349238",7.8958,"","Southampton"
"976","976","0","2","Lamb,_Mr._John_Joseph","male",31.9270070104975,0,0,"240261",10.7083,"","Queenstown"
"977","977","0","3","Khalil,_Mr._Betros","male",28.4020574863997,1,0,"2660",14.4542,"","Cherbourg"
"978","978","1","3","Barry,_Miss._Julia","female",27,0,0,"330844",7.8792,"","Queenstown"
"979","979","1","3","Badman,_Miss._Emily_Louisa","female",18,0,0,"A/4_31416",8.05,"","Southampton"
"980","980","1","3","O'Donoghue,_Ms._Bridget","female",28.8665496364253,0,0,"364856",7.75,"","Queenstown"
"981","981","0","2","Wells,_Master._Ralph_Lester","male",2,1,1,"29103",23,"","Southampton"
"982","982","1","3","Dyker,_Mrs._Adolf_Fredrik_(Anna_Elisabeth_Judith_Andersson)","female",22,1,0,"347072",13.9,"","Southampton"
"983","983","0","3","Pedersen,_Mr._Olaf","male",31.7306374891193,0,0,"345498",7.775,"","Southampton"
"984","984","1","1","Davidson,_Mrs._Thornton_(Orian_Hays)","female",27,1,2,"F.C._12750",52,"B71","Southampton"
"985","985","0","3","Guest,_Mr._Robert","male",31.7490473409514,0,0,"376563",8.05,"","Southampton"
"986","986","0","1","Birnbaum,_Mr._Jakob","male",25,0,0,"13905",26,"","Cherbourg"
"987","987","0","3","Tenglin,_Mr._Gunnar_Isidor","male",25,0,0,"350033",7.7958,"","Southampton"
